,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_MAX_SCORE,CURRENT_BAL,PREVIOUS_BAL,LAST_PAYMENT,CRED_UTILIZATION_PERCENT,default_payment_next_month
12299,390000,1,1,2,34,0,5053,-9,0,1,0
12300,80000,2,2,2,28,0,0,0,0,0,0
12301,50000,1,3,1,45,2,46166,42253,0,92,0
12302,90000,2,3,2,38,2,8144,7102,2034,9,1
12303,240000,2,2,1,56,2,138785,141894,6500,58,0
12304,50000,2,3,1,47,0,12785,19971,19982,26,0
12305,30000,2,2,2,21,0,290,12115,20002,1,0
12306,200000,2,2,1,39,0,25483,31537,6541,13,0
12307,320000,2,3,2,40,2,298343,304421,12300,93,1
12308,90000,1,2,2,35,0,22672,21212,1339,25,0
12309,20000,2,3,1,23,0,17589,18387,1313,88,1
12310,80000,2,1,2,23,0,24215,30798,10000,30,0
12311,380000,2,2,1,36,0,52956,63002,25000,14,0
12312,300000,2,1,2,37,0,0,51,51,0,0
12313,110000,1,2,2,51,0,69564,51264,2500,63,0
12314,100000,2,2,1,29,0,53840,43503,1748,54,0
12315,250000,2,1,1,39,2,1000,4070,3629,0,0
12316,250000,1,1,2,33,0,22824,6540,6573,9,0
12317,220000,1,1,2,30,0,87604,89687,5000,40,0
12318,20000,2,1,2,27,3,16732,17866,1700,84,1
12319,240000,2,4,1,34,0,1731,6763,6763,1,0
12320,210000,1,1,1,40,2,130868,138909,11760,62,0
12321,200000,2,2,2,26,2,105433,108408,5498,53,0
12322,120000,2,2,2,25,1,0,0,0,0,1
12323,140000,1,3,2,26,0,18648,19561,1309,13,0
12324,30000,1,1,2,24,0,28495,29632,1900,95,0
12325,50000,2,3,1,52,0,16033,17360,1593,32,0
12326,240000,2,1,2,28,0,133230,136579,5500,56,0
12327,200000,2,2,1,46,1,0,0,0,0,0
12328,490000,1,1,1,57,0,354782,348786,17035,72,0
12329,60000,2,1,2,36,2,2130,1940,0,4,1
12330,300000,1,2,1,37,2,-165580,324392,505000,-55,0
12331,310000,2,1,2,36,1,-8,1703,1711,0,0
12332,360000,1,2,1,43,0,0,751,751,0,0
12333,60000,2,2,2,23,0,60380,55367,2296,101,1
12334,120000,2,1,2,27,0,390,390,390,0,0
12335,210000,1,2,2,26,0,206714,197252,7868,98,0
12336,50000,1,2,1,38,0,22178,21976,1700,44,0
12337,510000,2,4,1,34,0,10554,568,1074,2,0
12338,10000,2,1,2,24,0,6709,7895,1300,67,0
12339,250000,2,1,2,36,0,6378,72173,72534,3,0
12340,210000,2,1,2,26,0,3292,6399,3399,2,0
12341,160000,1,4,2,46,0,169746,159376,4318,106,0
12342,80000,2,2,2,24,0,3278,4000,1000,4,0
12343,230000,1,1,2,28,0,29108,29240,1587,13,0
12344,30000,2,2,1,53,3,18663,18080,0,62,1
12345,50000,2,2,1,29,3,50136,50044,1000,100,1
12346,190000,2,1,2,28,2,159438,163684,8150,84,1
12347,130000,2,2,1,46,0,125557,124900,2498,97,0
12348,140000,2,3,1,46,0,132586,135165,4800,95,0
12349,110000,1,2,2,29,0,112533,109515,4101,102,0
12350,20000,1,2,2,21,0,19030,19783,1500,95,0
12351,250000,2,1,1,32,0,255413,253019,10500,102,0
12352,360000,2,2,1,35,0,106010,24892,24976,29,1
12353,30000,2,1,2,21,2,30769,29559,0,103,0
12354,50000,1,3,2,54,0,43099,44233,2212,86,0
12355,100000,2,2,1,29,0,49707,48657,2000,50,0
12356,150000,2,4,2,33,0,232327,237150,5877,155,0
12357,150000,2,1,2,30,0,12516,5568,5568,8,0
12358,200000,2,1,1,41,0,4533,8756,8756,2,0
12359,20000,1,1,2,40,0,13639,14711,1600,68,0
12360,310000,2,2,1,37,0,0,0,0,0,0
12361,100000,2,1,2,26,2,93295,95108,4200,93,0
12362,50000,2,2,2,32,2,41114,44131,4000,82,1
12363,130000,2,2,2,24,0,48764,27347,1034,38,0
12364,100000,2,3,3,47,2,836,1859,2695,1,0
12365,280000,1,1,2,28,0,4468,11517,11525,2,0
12366,200000,1,1,1,37,0,173867,139769,7000,87,0
12367,90000,1,1,1,34,2,54933,55460,2009,61,1
12368,150000,2,2,1,41,0,1906,4983,5002,1,0
12369,20000,2,2,2,42,2,18155,17595,0,91,1
12370,360000,2,1,2,30,0,11193,332,332,3,0
12371,40000,2,2,1,28,2,27746,23209,2000,69,1
12372,240000,2,2,1,55,2,74270,75959,3200,31,0
12373,500000,2,1,1,36,0,7297,12349,12349,1,0
12374,20000,2,2,2,39,4,11553,11081,0,58,1
12375,140000,1,2,2,44,0,85119,86901,3153,61,1
12376,100000,1,2,2,27,0,100442,96018,5000,100,0
12377,120000,2,1,2,32,0,18955,18973,1315,16,0
12378,100000,2,2,1,44,2,97581,94594,0,98,0
12379,140000,2,2,2,33,0,4882,4882,4882,3,0
12380,210000,2,1,2,27,0,99050,17924,1301,47,0
12381,500000,2,1,2,35,1,0,640,640,0,1
12382,110000,2,1,2,27,0,2280,0,0,2,0
12383,340000,2,1,2,30,0,2943,3352,3375,1,0
12384,330000,2,1,2,27,2,322464,325625,13248,98,1
12385,50000,2,2,2,34,0,45504,46223,2000,91,0
12386,10000,2,1,1,39,2,0,0,0,0,1
12387,70000,1,3,1,42,2,26550,28208,2400,38,0
12388,450000,2,2,1,37,0,1212,791,1032,0,1
12389,30000,2,2,1,33,0,12051,13101,1250,40,0
12390,150000,2,2,2,32,5,79529,77757,0,53,0
12391,230000,2,2,1,37,2,72514,74421,5118,32,1
12392,30000,2,3,1,47,2,28073,28515,1800,94,1
12393,30000,1,1,2,30,0,29965,28841,2000,100,0
12394,20000,1,3,2,45,2,15748,16497,1300,79,1
12395,70000,2,3,3,51,0,32485,30527,1267,46,0
12396,50000,2,2,1,45,0,2618,1969,2007,5,0
12397,360000,2,1,1,46,1,723,17392,17392,0,0
12398,400000,2,1,2,29,2,77970,70557,0,19,0
12399,130000,2,3,1,36,0,2342,2951,2951,2,0
12400,130000,1,1,2,27,2,2207,2499,3747,2,0
12401,340000,2,1,1,40,0,1600,93661,93661,0,0
12402,270000,2,2,1,40,0,26183,24181,1826,10,1
12403,60000,2,2,2,38,0,13138,22389,20000,22,1
12404,130000,2,2,2,31,0,80533,42126,1816,62,0
12405,10000,1,3,2,22,0,9240,9131,1230,92,0
12406,160000,2,1,2,33,2,132510,128981,0,83,1
12407,270000,2,1,1,33,0,22604,26906,5000,8,0
12408,80000,1,2,1,30,2,38370,39448,2000,48,1
12409,340000,2,1,1,39,0,4676,3806,3806,1,0
12410,360000,1,1,1,52,0,14432,15329,15329,4,0
12411,240000,1,1,2,43,0,5740,0,0,2,0
12412,50000,2,2,2,26,0,3475,-25,0,7,0
12413,50000,1,3,1,23,0,13352,14111,1066,27,0
12414,180000,2,2,1,28,0,1206,661,661,1,0
12415,370000,2,1,1,31,0,0,229818,229818,0,0
12416,60000,1,2,2,27,2,10401,11770,2000,17,1
12417,50000,1,2,2,25,0,1355,1355,1355,3,0
12418,50000,1,3,1,52,2,-11,46501,46512,0,0
12419,130000,2,1,2,29,0,41224,45136,4500,32,0
12420,500000,2,1,1,49,0,4007,9933,10021,1,0
12421,300000,1,1,2,27,1,0,11174,11174,0,0
12422,120000,2,2,2,25,0,75913,78060,4501,63,0
12423,110000,2,2,1,25,2,102884,100388,0,94,0
12424,220000,1,3,2,30,0,35258,17740,1066,16,0
12425,140000,2,2,2,26,0,8178,3776,1000,6,0
12426,30000,2,2,2,24,0,20069,21148,1700,67,0
12427,200000,2,2,2,35,0,11409,1222,1228,6,0
12428,350000,2,1,1,33,0,1314,5133,5249,0,0
12429,150000,1,2,2,42,0,6407,-6,0,4,0
12430,20000,1,2,2,24,4,1650,1650,0,8,1
12431,200000,2,1,1,56,0,15603,16842,1500,8,0
12432,20000,1,2,2,24,4,1650,1650,0,8,0
12433,320000,1,1,1,35,0,2695,500,505,1,0
12434,100000,2,1,2,29,0,170,3224,3224,0,0
12435,280000,2,1,2,28,0,7370,3395,3420,3,1
12436,50000,1,1,1,47,0,11066,15539,5000,22,0
12437,20000,1,1,2,23,0,18311,19598,2000,92,0
12438,160000,2,1,2,33,0,5256,3290,3290,3,0
12439,60000,1,3,2,23,0,15592,16643,2000,26,0
12440,150000,1,3,1,49,0,32866,37293,5028,22,0
12441,460000,1,1,2,34,0,362816,372284,15325,79,0
12442,500000,1,3,2,51,0,2362,575,575,0,0
12443,320000,1,2,1,34,0,14237,26123,15031,4,0
12444,200000,2,1,2,29,1,0,0,0,0,1
12445,430000,2,2,1,28,0,25968,22938,1313,6,0
12446,150000,1,2,1,58,0,4473,3273,3273,3,0
12447,100000,2,2,2,28,2,95197,87478,4050,95,0
12448,30000,1,1,2,30,2,13216,15003,2000,44,0
12449,260000,2,3,1,31,0,20000,0,0,8,0
12450,40000,2,1,2,24,2,29782,32298,3000,74,1
12451,290000,1,2,2,34,1,0,0,0,0,1
12452,140000,1,1,2,27,0,776,0,0,1,0
12453,60000,2,2,2,22,2,52126,52707,2030,87,1
12454,210000,1,1,2,41,0,62261,6615,6615,30,0
12455,170000,2,1,2,28,1,0,0,0,0,0
12456,370000,2,3,1,37,0,0,0,0,0,1
12457,30000,1,1,2,23,0,30235,28246,3000,101,0
12458,360000,2,1,1,32,0,2500,0,0,1,0
12459,290000,1,2,2,43,0,124362,111594,5100,43,0
12460,50000,2,3,1,36,0,13572,10805,1188,27,0
12461,210000,2,3,1,27,1,0,0,0,0,0
12462,170000,1,3,1,31,2,170485,229805,8000,100,0
12463,360000,1,1,1,40,2,76584,85400,21358,21,0
12464,90000,2,1,2,25,0,9359,-5,0,10,0
12465,210000,1,3,1,44,2,19131,18447,0,9,1
12466,160000,2,2,1,50,0,3440,3208,3219,2,0
12467,30000,2,2,2,22,2,10094,14870,5300,34,0
12468,80000,1,2,2,23,2,71528,69817,0,89,0
12469,250000,2,2,1,36,0,126751,129559,4559,51,0
12470,60000,2,1,2,27,2,7169,8396,1500,12,0
12471,130000,1,1,2,30,2,127253,135822,12207,98,0
12472,180000,1,1,2,30,0,174297,152251,22000,97,0
12473,200000,1,1,2,27,0,5105,7261,7261,3,0
12474,210000,1,1,1,28,0,124667,201007,145273,59,0
12475,240000,2,1,2,30,0,12876,4420,1905,5,0
12476,460000,2,2,2,46,0,305814,315479,15000,66,0
12477,400000,2,1,1,38,0,16195,10713,10713,4,0
12478,20000,1,3,2,25,0,13701,14413,1241,69,0
12479,60000,2,2,1,37,0,60655,60281,2410,101,0
12480,110000,2,2,2,34,0,93039,81169,4500,85,0
12481,80000,2,3,2,26,2,41586,44690,3775,52,1
12482,50000,1,1,2,30,0,390,390,390,1,0
12483,360000,2,1,2,28,0,2386,3166,3166,1,0
12484,70000,1,2,1,24,0,49169,48960,1840,70,0
12485,20000,2,2,2,22,2,16072,17205,1700,80,0
12486,200000,2,3,1,50,0,141886,141771,7000,71,0
12487,90000,2,3,1,46,0,1609,686,1372,2,0
12488,30000,1,1,1,36,2,1123,543,200,4,0
12489,260000,2,1,1,44,0,2772,6675,6675,1,1
12490,50000,2,2,1,34,0,7900,8922,1309,16,1
12491,30000,2,2,1,25,2,30119,31240,1900,100,0
12492,20000,2,3,1,33,0,2909,3537,1224,15,0
12493,30000,1,2,1,33,2,42646,30060,2159,142,1
12494,290000,2,1,3,29,0,221626,190440,6530,76,1
12495,50000,1,1,2,26,2,2467,-368,0,5,1
12496,60000,2,1,2,31,2,3610,855,900,6,0
12497,200000,1,1,2,34,2,156449,162377,10000,78,1
12498,50000,1,3,1,48,0,45600,12404,1800,91,0
12499,190000,2,1,2,29,0,188463,179419,6536,99,0
12500,70000,2,2,1,38,2,30175,31289,1900,43,0
12501,300000,1,1,2,31,1,-122,22953,23075,0,0
12502,400000,1,1,2,27,2,58995,63064,5000,15,0
12503,200000,2,1,1,46,1,9367,0,0,5,1
12504,560000,1,2,1,43,0,168211,139873,5060,30,0
12505,150000,2,2,1,37,0,40680,44960,4960,27,0
12506,300000,2,1,1,36,0,2072,2654,2654,1,0
12507,80000,2,2,1,24,2,48578,50789,3000,61,0
12508,150000,2,1,1,52,3,3391,3227,20,2,1
12509,20000,2,2,1,29,0,8624,9972,1500,43,0
12510,50000,2,2,1,27,0,43583,35245,3100,87,0
12511,150000,2,2,2,23,2,41408,40958,2074,28,0
12512,140000,2,1,1,34,1,0,401,401,0,0
12513,500000,2,1,1,52,0,1323,1725,1725,0,0
12514,90000,2,2,2,29,0,89068,83890,4073,99,0
12515,30000,1,2,2,28,0,27368,23023,3000,91,1
12516,50000,2,3,2,50,2,47405,50138,4130,95,1
12517,280000,2,2,2,32,0,0,0,0,0,0
12518,390000,1,1,2,26,2,112320,106156,5073,29,1
12519,100000,2,2,2,27,3,97156,97634,2900,97,1
12520,200000,1,1,2,33,2,197272,196700,8600,99,1
12521,230000,2,2,2,41,0,38975,35294,5000,17,0
12522,20000,2,2,1,48,2,11492,15791,4500,57,0
12523,180000,1,1,2,40,0,123705,126429,6019,69,0
12524,10000,1,2,2,23,3,4256,5113,1081,43,0
12525,327680,1,3,2,42,0,344011,336175,11219,105,1
12526,100000,2,2,1,42,0,976,5476,4500,1,1
12527,80000,2,2,1,41,0,0,0,0,0,0
12528,250000,2,1,1,37,0,13504,13486,1267,5,0
12529,440000,2,1,2,34,0,4196,10121,10137,1,0
12530,140000,2,1,2,24,0,13408,97396,97396,10,0
12531,20000,2,2,2,50,0,5100,2940,2940,26,0
12532,50000,2,2,1,29,2,46191,44808,3800,92,0
12533,30000,2,2,1,29,0,2405,390,390,8,0
12534,210000,2,2,1,34,0,140272,115922,6018,67,0
12535,20000,1,2,2,28,2,6866,8246,1500,34,0
12536,150000,2,3,1,24,0,6479,1670,1670,4,1
12537,50000,1,1,2,23,2,51175,47514,2500,102,0
12538,210000,2,2,1,47,0,17952,18894,1500,9,0
12539,250000,2,3,1,49,0,632,316,0,0,1
12540,130000,1,1,2,37,0,109383,106149,5300,84,0
12541,290000,1,1,1,38,2,324016,294976,0,112,1
12542,150000,2,2,2,29,0,19020,7717,1500,13,0
12543,80000,2,3,2,28,0,77450,78100,3500,97,0
12544,50000,1,2,1,39,0,11665,12405,1232,23,0
12545,240000,1,2,1,49,0,4639,1825,1838,2,0
12546,90000,1,2,2,27,2,20249,44731,25000,22,0
12547,220000,1,1,2,38,2,7311,5590,0,3,0
12548,170000,1,2,2,33,0,2164,165,165,1,0
12549,70000,1,1,2,26,1,0,0,0,0,0
12550,160000,1,1,2,53,2,1309,0,0,1,1
12551,250000,2,1,2,29,0,17949,9863,9863,7,0
12552,70000,1,1,1,42,0,71255,71338,2800,102,1
12553,90000,2,2,2,27,0,509,511,511,1,1
12554,50000,2,2,1,23,0,49103,44351,1800,98,0
12555,150000,2,1,2,30,0,150311,138240,5500,100,1
12556,20000,2,2,1,21,1,0,0,0,0,1
12557,20000,2,1,2,23,0,16841,17676,1642,84,0
12558,50000,2,4,1,29,0,85305,86152,4000,171,0
12559,200000,1,1,1,31,0,179063,159466,5000,90,0
12560,200000,2,3,2,25,0,1676,3122,4595,1,0
12561,120000,2,2,2,52,0,119796,117229,4700,100,0
12562,270000,2,3,1,37,0,384,2197,2197,0,1
12563,300000,2,1,2,31,0,11158,1616,1000,4,0
12564,400000,1,2,2,29,0,41008,42351,2005,10,1
12565,120000,1,3,1,24,0,79172,61300,2500,66,0
12566,130000,1,2,2,25,0,4841,6750,2000,4,0
12567,150000,1,2,1,30,0,116778,59731,60367,78,0
12568,200000,2,1,2,40,1,0,0,0,0,1
12569,130000,1,2,1,49,0,130558,131939,5311,100,0
12570,120000,2,1,2,27,0,1026,1026,1026,1,0
12571,230000,2,2,2,32,0,1168,698,698,1,0
12572,50000,1,1,2,26,0,11550,11368,1000,23,0
12573,10000,2,3,1,49,2,32,-358,0,0,1
12574,360000,1,1,2,28,0,14433,15157,2394,4,0
12575,140000,2,1,2,24,0,124722,77682,3645,89,0
12576,50000,2,2,2,25,3,49081,50074,2063,98,1
12577,120000,2,2,1,44,0,16407,17433,1296,14,0
12578,500000,1,1,1,56,0,22981,97007,97345,5,0
12579,500000,1,1,2,33,0,49981,45803,2200,10,0
12580,10000,1,2,2,25,2,7786,8512,1000,78,0
12581,160000,2,3,1,39,0,40892,42416,2500,26,0
12582,60000,2,2,2,31,2,326,1152,1152,1,0
12583,60000,2,2,1,40,0,25158,18473,5000,42,0
12584,160000,2,2,2,40,1,0,372,372,0,0
12585,500000,2,1,2,40,0,5158,5514,5514,1,0
12586,360000,2,1,1,41,0,250180,141206,4428,69,0
12587,10000,1,2,2,27,2,6743,9060,2600,67,1
12588,30000,2,3,1,44,2,33382,34547,2000,111,1
12589,60000,2,2,2,26,0,3724,5782,5600,6,0
12590,80000,2,2,1,44,0,1719,1732,1000,2,0
12591,410000,1,2,1,37,0,4339,1695,1815,1,0
12592,70000,2,2,1,27,3,70084,71379,3000,100,1
12593,60000,2,3,2,47,0,696,696,696,1,1
12594,80000,1,2,1,41,0,12781,9994,2000,16,0
12595,30000,1,3,2,38,0,14095,15117,1255,47,0
12596,110000,2,3,1,49,0,52775,52687,3000,48,0
12597,150000,2,2,1,30,2,696,1392,1392,0,1
12598,30000,2,2,1,38,2,9033,8136,0,30,0
12599,150000,1,3,1,38,0,40441,38497,2000,27,0
12600,50000,1,3,1,55,2,42067,45127,4055,84,0
12601,40000,1,2,3,41,0,39295,38490,1786,98,0
12602,70000,2,2,2,23,0,54428,25085,2002,78,0
12603,100000,1,1,1,46,2,98482,89958,3517,98,1
12604,10000,2,3,2,22,2,8846,8560,0,88,0
12605,60000,1,3,2,29,0,4262,11674,7662,7,0
12606,100000,1,1,2,27,0,2927,831,831,3,1
12607,50000,2,2,2,29,0,9730,9067,1500,19,0
12608,10000,1,2,1,30,0,390,0,0,4,1
12609,50000,2,1,1,54,2,47927,50421,4090,96,1
12610,10000,2,3,2,36,0,4945,6157,1300,49,0
12611,80000,1,2,2,36,0,75345,77112,4419,94,0
12612,50000,1,2,2,47,0,37486,35996,1800,75,0
12613,470000,1,1,2,27,0,4007,3201,3201,1,0
12614,530000,2,2,2,39,0,398763,396324,17016,75,0
12615,200000,2,1,1,34,0,12322,25851,13871,6,1
12616,20000,1,1,2,23,0,18055,2059,1100,90,0
12617,80000,2,3,2,24,0,80235,81960,3626,100,0
12618,150000,2,2,2,38,0,5219,0,0,3,0
12619,30000,2,2,1,41,2,25594,21485,0,85,1
12620,170000,2,4,1,37,0,743,0,0,0,0
12621,230000,2,3,1,30,0,190919,191785,7214,83,0
12622,170000,2,2,1,37,2,135419,138547,6800,80,1
12623,290000,1,3,1,47,0,1200,0,0,0,0
12624,170000,2,2,2,27,0,64195,66163,3000,38,0
12625,200000,2,1,2,26,0,118267,103114,3263,59,0
12626,80000,1,3,1,55,0,82567,84221,3121,103,0
12627,340000,2,2,2,32,0,0,0,0,0,1
12628,110000,2,1,2,28,2,112953,225099,12500,103,0
12629,10000,1,2,2,36,2,6672,8405,2000,67,0
12630,80000,2,2,2,27,0,64561,47041,2176,81,0
12631,60000,2,2,3,28,0,34580,15924,1300,58,0
12632,340000,2,2,2,27,0,14745,9318,9318,4,0
12633,20000,1,1,1,54,0,10618,12135,2000,53,0
12634,500000,1,2,1,49,0,5157,77667,77677,1,0
12635,250000,2,1,1,53,0,252916,251830,9011,101,0
12636,50000,2,2,2,24,1,0,0,0,0,0
12637,100000,1,1,3,48,0,525,1022,1100,1,1
12638,280000,1,1,2,31,0,2158,-2,0,1,1
12639,500000,1,1,1,41,0,505128,500867,19295,101,0
12640,20000,1,2,2,24,0,16793,18215,1700,84,0
12641,140000,2,2,2,24,2,0,0,0,0,0
12642,250000,2,2,2,30,0,43694,33357,15284,17,0
12643,50000,1,1,2,27,0,0,0,0,0,0
12644,70000,2,2,1,33,2,49307,48214,1500,70,1
12645,230000,2,2,1,27,0,228863,227814,8862,100,0
12646,500000,1,3,2,31,0,453,16577,16783,0,0
12647,280000,2,1,1,40,0,212617,207478,7297,76,0
12648,160000,2,2,1,40,1,0,0,0,0,0
12649,50000,2,2,1,32,1,0,0,0,0,0
12650,500000,2,1,1,38,0,105587,105478,3627,21,0
12651,290000,2,2,2,24,0,230014,219207,8411,79,0
12652,100000,1,3,2,29,0,47919,30820,2000,48,0
12653,480000,1,1,1,61,0,91524,94123,5000,19,0
12654,110000,2,3,2,33,0,110704,55885,2056,101,0
12655,350000,2,1,2,24,2,86342,84103,0,25,1
12656,70000,1,2,3,34,0,58875,0,0,84,0
12657,290000,1,2,1,38,0,118801,99370,3530,41,0
12658,210000,2,2,2,34,0,6769,12656,12660,3,0
12659,240000,1,1,1,38,0,4890,4157,4164,2,0
12660,260000,2,2,1,49,1,0,0,0,0,0
12661,80000,1,2,2,27,0,38220,33962,3000,48,0
12662,50000,1,2,1,38,0,50748,48626,1500,101,0
12663,10000,1,3,2,28,2,6302,6390,1000,63,1
12664,50000,2,4,1,45,0,48984,49878,2000,98,0
12665,200000,2,2,1,39,1,0,0,0,0,0
12666,400000,2,2,1,39,0,91170,55588,55974,23,0
12667,210000,2,1,1,37,0,24547,48302,4519,12,1
12668,500000,1,1,2,42,0,0,0,0,0,1
12669,60000,1,3,1,55,0,0,0,0,0,0
12670,150000,2,2,2,25,0,151761,149060,5752,101,0
12671,60000,2,1,2,26,1,0,23040,23040,0,0
12672,450000,1,4,1,35,0,254679,179510,10000,57,0
12673,430000,2,2,1,42,2,289358,296219,13000,67,1
12674,50000,2,2,2,30,0,1383,1383,1383,3,0
12675,80000,2,2,2,23,0,0,2946,4419,0,0
12676,200000,1,3,1,36,2,25469,26663,2000,13,1
12677,60000,2,2,2,25,0,18280,19468,1482,30,0
12678,50000,1,2,1,48,2,49913,50588,2077,100,0
12679,150000,2,1,1,35,0,38484,43489,8000,26,0
12680,200000,2,1,2,26,0,980,2980,2000,0,0
12681,80000,1,2,1,29,0,78265,79364,3070,98,1
12682,30000,2,2,3,41,1,8247,16463,16463,27,0
12683,200000,2,2,2,33,0,47132,27179,1917,24,0
12684,170000,2,1,2,30,0,30552,29342,2500,18,0
12685,130000,1,2,1,52,2,82399,89003,7931,63,0
12686,180000,2,2,2,28,0,103203,108032,6500,57,0
12687,160000,1,1,2,27,0,11924,0,0,7,0
12688,20000,2,3,2,29,2,957,738,356,5,0
12689,250000,1,1,2,42,0,255473,256003,11300,102,0
12690,150000,1,1,2,28,0,252,6514,6546,0,0
12691,180000,1,1,1,35,0,574,396,396,0,0
12692,120000,1,1,2,27,0,60109,44206,2415,50,0
12693,430000,2,1,1,42,0,1580,1526,1526,0,0
12694,200000,1,1,1,38,2,194281,188638,7332,97,0
12695,20000,2,3,2,38,2,12193,11242,5015,61,0
12696,370000,2,1,1,42,0,271452,256269,11295,73,0
12697,30000,2,3,2,25,0,25366,27626,5000,85,0
12698,180000,2,1,2,25,2,7026,10080,10080,4,0
12699,360000,1,1,1,48,0,5518,2532,2548,2,0
12700,260000,2,1,2,33,0,248034,241535,11381,95,0
12701,200000,2,1,2,25,0,190123,194059,8487,95,0
12702,50000,2,2,1,39,0,30049,30147,1800,60,0
12703,50000,2,2,2,22,3,50953,49363,8,102,1
12704,270000,1,1,2,33,0,9711,9363,9391,4,0
12705,10000,2,2,2,22,2,7582,8502,1200,76,1
12706,390000,1,1,1,38,0,9610,6090,6090,2,0
12707,350000,2,1,1,50,0,50376,20717,20717,14,0
12708,350000,1,1,1,40,0,63200,6470,4150,18,0
12709,300000,1,2,2,33,0,306623,296304,12000,102,0
12710,50000,1,2,2,38,0,42856,29248,1300,86,0
12711,250000,2,1,1,35,0,88132,81826,3500,35,0
12712,360000,1,1,2,33,2,5971,5732,0,2,0
12713,180000,2,1,1,42,1,0,0,0,0,0
12714,150000,1,4,1,41,0,78354,69250,2507,52,0
12715,250000,2,2,1,35,2,196192,191745,0,78,0
12716,200000,1,3,2,29,0,41151,21132,1650,21,0
12717,260000,2,1,1,46,0,451,268,268,0,1
12718,150000,2,1,2,52,0,135450,137647,4771,90,1
12719,400000,2,1,2,36,0,39601,21357,21357,10,0
12720,20000,1,2,1,32,0,14662,10305,1500,73,0
12721,90000,2,3,2,25,2,43519,44677,1861,48,0
12722,200000,1,3,1,34,2,73494,82253,10000,37,0
12723,70000,2,1,2,27,2,61401,62712,2900,88,0
12724,80000,1,2,1,49,0,5885,7001,2000,7,0
12725,240000,1,1,2,43,0,73462,82677,65361,31,0
12726,200000,2,1,2,28,0,339,5322,5322,0,0
12727,270000,2,1,2,29,0,125120,102046,4000,46,0
12728,210000,2,1,1,32,1,0,0,0,0,0
12729,140000,1,2,2,24,0,16343,1462,1462,12,1
12730,120000,1,3,1,36,0,31218,32319,2000,26,0
12731,130000,2,1,1,36,2,65767,74474,9813,51,1
12732,70000,2,3,0,34,2,16354,17295,1500,23,0
12733,80000,1,2,2,24,0,35926,32813,5041,45,0
12734,170000,1,1,1,38,1,0,0,0,0,1
12735,300000,2,1,2,33,0,920,1592,1592,0,0
12736,380000,1,1,1,37,0,15019,4162,4472,4,0
12737,110000,2,1,2,26,0,58716,50943,2500,53,0
12738,80000,2,1,2,24,0,30985,44300,14300,39,0
12739,20000,1,2,2,30,0,28674,15491,1392,143,0
12740,200000,1,1,2,28,0,972,-1,0,0,0
12741,360000,1,3,1,62,2,234825,242378,15000,65,0
12742,170000,2,2,2,50,0,10072,2417,2417,6,0
12743,500000,2,1,1,46,0,28412,72222,72234,6,0
12744,50000,2,2,2,24,0,16090,50912,36027,32,0
12745,50000,1,3,1,52,4,37530,38630,2000,75,0
12746,80000,2,3,1,26,0,46802,33357,1903,59,0
12747,50000,1,1,2,31,0,50758,49517,2501,102,0
12748,30000,2,2,2,23,0,28420,27929,1482,95,1
12749,30000,1,2,1,41,0,5413,13938,9200,18,0
12750,20000,1,3,2,23,3,14034,13524,0,70,1
12751,500000,1,1,2,29,0,499452,455071,30483,100,0
12752,170000,2,3,1,42,0,552,552,552,0,0
12753,20000,2,1,2,23,1,0,342,342,0,0
12754,90000,1,3,2,50,0,76495,71616,3243,85,0
12755,230000,1,1,1,35,0,3454,0,0,2,1
12756,210000,2,2,2,35,0,209802,208421,8800,100,0
12757,20000,1,2,2,23,0,17728,18835,1700,89,0
12758,60000,2,2,1,48,0,9015,14700,14700,15,0
12759,300000,2,2,1,29,0,1825,2017,2017,1,0
12760,50000,1,1,2,30,2,44572,48361,4500,89,0
12761,50000,1,2,2,35,0,50000,37891,1150,100,1
12762,500000,1,1,1,61,0,11430,29015,29205,2,0
12763,490000,1,1,2,30,0,250637,254499,11032,51,0
12764,110000,2,3,1,29,2,109636,96380,0,100,0
12765,360000,2,2,1,27,0,6449,3885,1108,2,1
12766,80000,2,2,1,42,0,43024,9821,5098,54,0
12767,180000,2,1,2,27,2,153198,151128,1813,85,1
12768,180000,2,1,2,27,0,581,5394,5396,0,0
12769,70000,2,2,2,22,0,9232,68209,68209,13,0
12770,140000,1,2,2,26,0,105930,59125,3029,76,0
12771,340000,2,1,2,30,0,24400,27791,27800,7,0
12772,70000,2,2,2,36,2,1156,2254,2044,2,1
12773,300000,1,1,2,34,0,271928,274915,10230,91,1
12774,20000,2,2,2,23,4,18495,20194,3000,92,1
12775,170000,2,2,1,42,0,415,415,415,0,0
12776,280000,2,1,1,44,0,146390,148737,5111,52,0
12777,90000,2,3,2,50,0,83939,86583,4000,93,0
12778,160000,2,2,2,27,1,0,418,418,0,1
12779,300000,2,1,2,46,1,0,0,0,0,1
12780,60000,1,1,1,38,2,49808,48736,0,83,1
12781,210000,1,1,1,46,0,3035,5764,5790,1,0
12782,130000,2,2,1,29,0,132214,132361,5500,102,0
12783,160000,2,1,2,35,0,11988,-890,0,7,0
12784,20000,2,1,2,37,0,8400,2000,1000,42,1
12785,240000,2,2,1,40,0,4480,1725,1735,2,0
